AGENT_CODE_HASH,ODA,TERRITORY,BIRTHDATE,SEX_CODE,MARITAL_STATUS,AGE,IS_TERMINATED,YEARS_IN_COMPANY,IS_ACTIVATED_WITHIN_A_YEAR,LICENSE_TYPE_CODE,Ave_Training_Duration,Trainings_Attended,HAS_TRAINING
6401495342928655304,2020-01-17,TERRITORY 1 - NORTH AND CENTRAL LUZON,1996-06-09,F,S,26,0,3,1, V,0.0,0.0,No
10249734499957093689,2020-01-17,TERRITORY 3 - VISAYAS,1969-07-26,F,M,51,1,1,0, V,0.0,0.0,No
14908684212698554644,2020-01-23,TERRITORY 2 - METRO MANILA,1982-09-14,F,M,39,1,2,1, V,0.0,0.0,No
17264883190308922058,2020-01-23,TERRITORY 2 - METRO MANILA,1981-11-29,F,S,39,1,1,0, V,0.0,0.0,No
743517871228406174,2020-01-29,TERRITORY 4 - SOUTH LUZON,1996-10-20,M,S,24,1,1,0, V,0.0,0.0,No
14650867349870479306,2020-01-31,TERRITORY 3 - VISAYAS,1973-06-14,M,S,48,1,2,0, V,0.0,0.0,No
1192233775180817345,2020-02-05,TERRITORY 2 - METRO MANILA,1986-01-28,F,S,34,1,0,0, V,0.0,0.0,No
7657609326734504406,2020-02-20,TERRITORY 3 - VISAYAS,1959-05-26,M,M,61,1,0,0, V,0.0,0.0,No
8475558357261110513,2020-02-20,TERRITORY 3 - VISAYAS,1956-06-07,M,M,64,1,0,0, V,0.0,0.0,No
16780551437948290185,2020-03-30,TERRITORY 4 - SOUTH LUZON,1955-09-28,M,M,66,1,2,0, V,0.0,0.0,No
12682203280011687657,2020-06-15,TERRITORY 2 - METRO MANILA,1994-08-23,M,S,28,0,2,1, V,1.1111111111111112,9.0,Yes
12471851555385979117,2020-06-26,TERRITORY 6 - MINDANAO,1979-07-07,F,M,41,1,0,0, V,0.0,0.0,No
5411073630335604760,2020-07-02,TERRITORY 2 - METRO MANILA,1997-02-15,F,S,24,1,1,0, V,0.0,0.0,No
14862166833352130638,2020-07-03,TERRITORY 4 - SOUTH LUZON,1992-12-05,F,S,29,1,1,0, V,0.0,0.0,No
8866897522487642771,2020-07-13,TERRITORY 3 - VISAYAS,1994-02-18,M,S,28,0,2,0, V,0.0,0.0,No
5648391655939156515,2020-07-21,TERRITORY 3 - VISAYAS,1990-05-04,M,S,32,0,2,1, V,1.0,5.0,Yes
2535208133431338197,2020-07-23,TERRITORY 1 - NORTH AND CENTRAL LUZON,1966-09-30,M,M,56,0,2,1,L V,1.0,1.0,Yes
2256571313306530556,2020-07-27,TERRITORY 6 - MINDANAO,1995-07-25,M,S,26,1,1,0, V,0.0,0.0,No
971810421287479388,2020-07-27,TERRITORY 4 - SOUTH LUZON,1978-03-18,F,M,44,0,2,1,L V,1.0,3.0,Yes
8308906318933914309,2020-07-29,TERRITORY 1 - NORTH AND CENTRAL LUZON,1976-05-26,F,S,46,0,2,1,L V,1.0,9.0,Yes
16659122569599133810,2020-07-30,TERRITORY 1 - NORTH AND CENTRAL LUZON,1972-04-11,M,M,50,1,1,1,L ,0.0,0.0,No
2759821578496411025,2020-08-06,TERRITORY 1 - NORTH AND CENTRAL LUZON,1998-11-12,M,S,24,0,2,1, V,1.0,7.0,Yes
3306520950634890019,2020-08-11,TERRITORY 3 - VISAYAS,1982-12-30,M,M,40,0,2,0, V,1.0,5.0,Yes
16148381803740549786,2020-08-25,TERRITORY 1 - NORTH AND CENTRAL LUZON,1997-05-14,F,M,25,0,2,0, V,0.0,0.0,No
2272861565434227905,2020-09-01,TERRITORY 4 - SOUTH LUZON,1966-01-04,M,S,56,1,1,0, V,0.0,0.0,No
5022094859301726218,2020-09-04,TERRITORY 3 - VISAYAS,1980-05-31,F,M,42,0,2,1, V,1.0,5.0,Yes
5091098238616076644,2020-09-07,TERRITORY 6 - MINDANAO,1998-12-10,F,S,23,1,1,1, V,0.0,0.0,No
8186384837006938094,2020-09-09,TERRITORY 6 - MINDANAO,1994-02-02,F,S,29,0,2,1, V,1.0,1.0,Yes
9107816828828533157,2020-09-11,TERRITORY 3 - VISAYAS,1989-05-17,F,M,33,0,2,0, V,1.0,1.0,Yes
7685875705527154247,2020-09-21,TERRITORY 2 - METRO MANILA,1973-01-07,F,S,49,1,1,0, V,0.0,0.0,No
17355042077903966456,2020-09-22,TERRITORY 3 - VISAYAS,1998-10-14,M,S,24,0,2,0, V,1.0,6.0,Yes
6882184386562509889,2020-09-23,TERRITORY 2 - METRO MANILA,1984-09-30,M,M,37,1,1,0, V,0.0,0.0,No
11521864618723763857,2020-09-23,TERRITORY 1 - NORTH AND CENTRAL LUZON,1996-10-24,M,M,24,1,0,0,L ,0.0,0.0,No
15905110208455890827,2020-09-25,TERRITORY 3 - VISAYAS,1984-01-31,F,M,39,0,2,1, V,1.0,4.0,Yes
14045681262229896013,2020-09-28,TERRITORY 3 - VISAYAS,1997-06-05,F,S,25,0,2,0, V,1.0,5.0,Yes
12553985966508388962,2020-09-29,TERRITORY 1 - NORTH AND CENTRAL LUZON,1989-06-30,F,S,32,1,1,0, V,0.0,0.0,No
9349164206131552565,2020-09-30,TERRITORY 4 - SOUTH LUZON,1997-09-29,M,S,23,1,0,0, V,0.0,0.0,No
4627854975710521922,2021-05-27,TERRITORY 3 - VISAYAS,1980-10-18,F,M,42,0,1,0,L V,1.0,1.0,Yes
11215140695472518312,2021-05-28,TERRITORY 1 - NORTH AND CENTRAL LUZON,1950-01-14,F,S,72,1,0,0, V,0.0,0.0,No
7896020806421003788,2021-06-01,TERRITORY 3 - VISAYAS,1981-06-06,F,S,41,0,1,1, V,0.0,0.0,No
894435101301083270,2021-06-09,TERRITORY 6 - MINDANAO,1990-03-30,F,S,32,0,1,0, V,0.0,0.0,No
11296410108800011674,2021-06-22,TERRITORY 6 - MINDANAO,1961-05-28,F,M,61,0,1,0, V,0.0,0.0,No
9955244391851560953,2020-10-06,TERRITORY 3 - VISAYAS,1985-10-26,M,M,37,0,2,0, V,0.0,0.0,No
16187786061689818710,2020-10-08,TERRITORY 3 - VISAYAS,1980-09-20,M,S,42,0,2,1, V,1.0,2.0,Yes
2820887924055330344,2020-10-15,TERRITORY 3 - VISAYAS,1990-10-29,F,S,32,0,2,0, V,1.0,4.0,Yes
8682936269241770185,2020-10-16,TERRITORY 2 - METRO MANILA,1991-03-14,F,S,31,1,1,1, V,0.0,0.0,No
7811488745543251478,2020-10-29,TERRITORY 1 - NORTH AND CENTRAL LUZON,1988-01-16,M,M,33,1,0,0, V,0.0,0.0,No
15528284737598002632,2020-11-09,TERRITORY 1 - NORTH AND CENTRAL LUZON,1998-06-17,F,S,23,1,0,0, V,0.0,0.0,No
10409164789126474954,2021-01-29,TERRITORY 1 - NORTH AND CENTRAL LUZON,1987-06-11,F,M,34,1,1,1, V,0.0,0.0,No
10777794715684348917,2021-02-19,TERRITORY 2 - METRO MANILA,1991-11-30,M,S,31,0,1,1, V,0.0,0.0,No
5298608274504188709,2021-02-24,TERRITORY 2 - METRO MANILA,1979-01-04,M,M,44,0,1,0, V,0.0,0.0,No
3631680091800859082,2021-03-22,TERRITORY 4 - SOUTH LUZON,1995-09-12,F,S,26,1,1,1, V,0.0,0.0,No
10910514389791868179,2021-03-22,TERRITORY 4 - SOUTH LUZON,1969-11-09,F,M,53,0,1,1,L V,0.0,0.0,No
2092606347579998681,2021-04-13,TERRITORY 2 - METRO MANILA,1984-11-14,F,S,38,0,1,1,L V,0.0,0.0,No
8520138072471335337,2021-04-20,TERRITORY 1 - NORTH AND CENTRAL LUZON,1982-05-10,F,M,40,0,1,1,L V,1.0,2.0,Yes
9673329058373449667,2021-04-21,TERRITORY 3 - VISAYAS,1998-09-15,F,S,24,0,1,0,L V,0.0,0.0,No
11189985606338111768,2020-01-17,TERRITORY 3 - VISAYAS,1967-07-27,M,M,53,1,1,0, V,0.0,0.0,No
13926595260190647963,2020-01-20,TERRITORY 6 - MINDANAO,1970-12-13,F,M,52,0,3,1, V,1.0,1.0,Yes
11022576994750088623,2020-01-28,TERRITORY 2 - METRO MANILA,1974-04-25,F,M,48,1,2,0, V,0.0,0.0,No
2197545058673363290,2020-01-29,TERRITORY 6 - MINDANAO,1985-03-31,F,S,37,1,2,1, V,0.0,0.0,No
9378257836073740594,2020-02-04,TERRITORY 2 - METRO MANILA,1994-03-08,F,S,28,0,3,1, V,0.0,0.0,No
10565221705481324678,2020-02-06,TERRITORY 3 - VISAYAS,1988-10-08,F,S,34,0,3,0, V,1.0,4.0,Yes
10272186620912164320,2020-02-12,TERRITORY 3 - VISAYAS,1976-02-04,F,M,46,1,2,0, V,0.0,0.0,No
17281905057084394931,2020-02-17,TERRITORY 1 - NORTH AND CENTRAL LUZON,1965-07-02,M,M,57,0,2,1,L V,0.0,0.0,No
9019732933072137336,2020-02-21,TERRITORY 3 - VISAYAS,1982-11-11,M,M,38,1,1,0, V,0.0,0.0,No
15471440062416516796,2020-02-21,TERRITORY 3 - VISAYAS,1984-07-17,F,M,38,0,2,1, V,0.0,0.0,No
13362041748099898923,2020-02-28,TERRITORY 3 - VISAYAS,1990-04-20,F,S,32,1,2,0, V,0.0,0.0,No
13025080090344818284,2020-03-04,TERRITORY 4 - SOUTH LUZON,1994-12-14,F,S,27,1,2,0, V,0.0,0.0,No
8707506327391130111,2020-03-06,TERRITORY 1 - NORTH AND CENTRAL LUZON,1986-09-17,M,M,36,0,2,1, V,0.0,0.0,No
9377756519118861373,2020-03-30,TERRITORY 3 - VISAYAS,1981-02-20,F,M,41,0,2,0, V,0.0,0.0,No
3473728387760692027,2020-04-07,TERRITORY 6 - MINDANAO,1989-01-25,M,S,33,1,2,0, V,0.0,0.0,No
2676207063639840299,2020-04-21,TERRITORY 2 - METRO MANILA,1992-03-31,M,S,30,0,2,1, V,1.0,8.0,Yes
16135539338819834517,2020-05-12,TERRITORY 3 - VISAYAS,1992-04-19,F,S,30,0,2,1,L V,1.0,9.0,Yes
8165096606538753037,2020-05-26,TERRITORY 4 - SOUTH LUZON,1998-11-18,F,S,23,1,1,1, V,0.0,0.0,No
10379260702423776883,2020-06-08,TERRITORY 4 - SOUTH LUZON,1989-09-16,F,M,32,1,1,0, V,0.0,0.0,No
15576282194393011254,2018-10-23,TERRITORY 2 - METRO MANILA,1983-06-01,F,M,37,1,2,0, V,0.0,0.0,No
7358291199628870138,2018-10-31,TERRITORY 4 - SOUTH LUZON,1981-01-25,F,M,40,1,2,0, V,0.0,0.0,No
2613777430202197679,2018-11-06,TERRITORY 6 - MINDANAO,1977-10-21,M,M,44,1,3,1, V,0.0,0.0,No
7853621794901367570,2018-11-06,TERRITORY 6 - MINDANAO,1995-09-11,M,S,25,1,2,0, V,0.0,0.0,No
11552529992612459305,2018-11-14,TERRITORY 3 - VISAYAS,1987-03-30,F,S,35,1,3,1, V,0.0,0.0,No
7268222087899911423,2018-11-28,TERRITORY 4 - SOUTH LUZON,1970-05-10,F,M,49,1,0,0, V,0.0,0.0,No
15255573279161028059,2018-11-28,TERRITORY 4 - SOUTH LUZON,1977-02-13,F,M,43,1,2,0, V,0.0,0.0,No
11162691255867955527,2018-11-29,TERRITORY 3 - VISAYAS,1972-10-20,M,M,47,1,0,0, V,0.0,0.0,No
12203215730243028130,2018-12-10,TERRITORY 3 - VISAYAS,1988-11-20,M,M,33,1,3,0, V,0.0,0.0,No
14279907330526488979,2018-12-21,TERRITORY 3 - VISAYAS,1994-02-04,F,S,29,0,4,1, V,0.0,0.0,No
3669992955724317027,2018-12-26,TERRITORY 1 - NORTH AND CENTRAL LUZON,1997-12-26,F,S,21,1,0,0, V,0.0,0.0,No
12590217575191063379,2018-12-27,TERRITORY 1 - NORTH AND CENTRAL LUZON,1991-09-20,F,S,27,1,0,0, V,0.0,0.0,No
13456488246655201679,2019-01-07,TERRITORY 4 - SOUTH LUZON,1960-02-12,F,S,60,1,2,0, V,0.0,0.0,No
15527851019316276805,2019-01-25,TERRITORY 4 - SOUTH LUZON,1957-08-29,M,M,63,1,2,0,L V,0.0,0.0,No
3017001211009087392,2019-02-01,TERRITORY 3 - VISAYAS,1994-01-28,M,S,26,1,1,0,L V,0.0,0.0,No
1888446312782850322,2019-02-07,TERRITORY 6 - MINDANAO,1990-05-19,M,S,30,1,2,0, V,0.0,0.0,No
1691933975512267899,2019-02-08,TERRITORY 6 - MINDANAO,1997-05-27,F,S,22,1,0,0, V,0.0,0.0,No
10848867107053880406,2019-02-21,TERRITORY 2 - METRO MANILA,1983-01-26,F,M,38,1,2,0, V,0.0,0.0,No
114914357128647736,2019-02-27,TERRITORY 2 - METRO MANILA,1992-04-23,M,M,28,1,1,0, V,0.0,0.0,No
825463647595821827,2019-02-28,TERRITORY 4 - SOUTH LUZON,1993-06-11,M,S,27,1,1,0, V,0.0,0.0,No
16207206650278634089,2019-03-05,TERRITORY 2 - METRO MANILA,1989-01-04,F,S,34,0,3,1, V,1.25,4.0,Yes
6306231474711241524,2019-03-06,TERRITORY 3 - VISAYAS,1997-02-19,F,S,24,1,2,0, V,0.0,0.0,No
5717391882850944525,2021-04-26,TERRITORY 2 - METRO MANILA,1978-08-17,F,W,43,1,0,0, V,0.0,0.0,No
6282521168924085342,2021-05-06,TERRITORY 3 - VISAYAS,1976-09-20,F,M,46,0,1,1,L V,0.0,0.0,No
3895476802760953555,2021-05-10,TERRITORY 3 - VISAYAS,1979-03-16,F,M,43,0,1,0,L V,1.0,2.0,Yes
8882158753418380643,2021-05-17,TERRITORY 1 - NORTH AND CENTRAL LUZON,1977-12-01,F,S,45,0,1,1, V,0.0,0.0,No
1415725580212064876,2021-05-27,TERRITORY 3 - VISAYAS,1992-06-19,M,S,30,0,1,1, V,0.0,0.0,No
17491288344053695452,2021-05-28,TERRITORY 3 - VISAYAS,1991-08-29,F,S,31,0,1,0,L ,0.0,0.0,No
9850410014516727687,2021-06-25,TERRITORY 3 - VISAYAS,1990-03-14,F,S,32,0,1,0, V,0.0,0.0,No
14880594516661764580,2021-06-28,TERRITORY 3 - VISAYAS,1982-05-13,F,M,40,0,1,0, V,0.0,0.0,No
2811408612308557688,2021-06-30,TERRITORY 3 - VISAYAS,1992-08-25,M,S,30,0,1,1,L V,0.0,0.0,No
10687036465185922451,2020-07-08,TERRITORY 2 - METRO MANILA,1998-12-04,F,S,23,1,1,1,L V,0.0,0.0,No
4221356328516690784,2020-07-22,TERRITORY 1 - NORTH AND CENTRAL LUZON,1955-12-17,F,M,66,1,1,1, V,0.0,0.0,No
3740334961920081341,2020-07-23,TERRITORY 4 - SOUTH LUZON,1992-11-03,F,M,29,1,1,0,L V,0.0,0.0,No
1063188798263770398,2020-07-27,TERRITORY 1 - NORTH AND CENTRAL LUZON,1978-10-16,M,M,44,0,2,1,L V,0.0,0.0,No
15316384855762643709,2020-07-27,TERRITORY 1 - NORTH AND CENTRAL LUZON,1991-10-20,F,M,31,0,2,0, V,0.0,0.0,No
10159554187664904602,2020-07-28,TERRITORY 2 - METRO MANILA,1969-07-28,F,M,52,1,1,0,L V,0.0,0.0,No
16849475128146880207,2020-07-29,TERRITORY 1 - NORTH AND CENTRAL LUZON,1997-03-04,F,S,25,1,1,0, V,0.0,0.0,No
2644803999047235695,2020-08-06,TERRITORY 3 - VISAYAS,1988-01-01,F,S,35,0,2,1, V,1.0,4.0,Yes
4844898107761693817,2020-08-07,TERRITORY 1 - NORTH AND CENTRAL LUZON,1991-01-19,M,S,31,1,1,1, V,0.0,0.0,No
6593437818691596298,2020-08-13,TERRITORY 3 - VISAYAS,1979-06-25,M,M,43,0,2,1, V,1.0,4.0,Yes
10387239847748724238,2020-08-13,TERRITORY 1 - NORTH AND CENTRAL LUZON,1996-11-10,F,S,25,1,1,1, V,0.0,0.0,No
17434560526634125784,2020-08-19,TERRITORY 1 - NORTH AND CENTRAL LUZON,1986-03-13,F,M,36,0,2,1, V,1.0,7.0,Yes
3352861154486793817,2020-08-27,TERRITORY 1 - NORTH AND CENTRAL LUZON,1987-07-04,F,M,34,1,1,0, V,0.0,0.0,No
17280011428807776058,2020-09-02,TERRITORY 6 - MINDANAO,1989-03-15,M,S,33,0,2,1, V,1.0,4.0,Yes
15249359049011488934,2020-09-03,TERRITORY 3 - VISAYAS,1993-01-03,F,S,30,0,2,1, V,1.0,1.0,Yes
11777044628762061015,2020-09-04,TERRITORY 2 - METRO MANILA,1998-10-17,F,S,24,0,2,1,L V,1.0,8.0,Yes
2196142750998498274,2020-09-08,TERRITORY 2 - METRO MANILA,1972-12-15,F,M,50,0,2,1, V,1.0,8.0,Yes
4353291873382777701,2019-03-08,TERRITORY 3 - VISAYAS,1983-10-16,F,M,37,1,1,0, V,0.0,0.0,No
17165523080288176849,2019-03-12,TERRITORY 3 - VISAYAS,1984-07-10,F,S,36,1,1,0, V,0.0,0.0,No
16603718517920284480,2019-03-13,TERRITORY 1 - NORTH AND CENTRAL LUZON,1996-01-15,F,S,27,0,3,1, V,1.5,2.0,Yes
3144681731451381743,2019-03-15,TERRITORY 1 - NORTH AND CENTRAL LUZON,1973-03-16,M,M,46,1,0,0, V,0.0,0.0,No
16869826260136495429,2019-03-18,TERRITORY 3 - VISAYAS,1971-04-12,F,M,49,1,2,0, V,0.0,0.0,No
5396442562369283282,2019-03-19,TERRITORY 6 - MINDANAO,1961-09-10,F,M,59,1,1,0, V,0.0,0.0,No
6232736551176035375,2019-03-25,TERRITORY 1 - NORTH AND CENTRAL LUZON,1988-08-06,F,M,32,1,1,0, V,0.0,0.0,No
6746992572395133878,2019-03-27,TERRITORY 1 - NORTH AND CENTRAL LUZON,1970-04-15,F,S,51,1,3,1,L V,0.0,0.0,No
12848975123175415874,2019-03-28,TERRITORY 1 - NORTH AND CENTRAL LUZON,1995-04-22,M,S,25,1,1,0, V,0.0,0.0,No
10061229683691994527,2019-03-29,TERRITORY 1 - NORTH AND CENTRAL LUZON,1981-03-20,F,M,41,1,3,1, V,0.0,0.0,No
11691713539284437861,2019-04-05,TERRITORY 6 - MINDANAO,1990-02-23,F,S,30,1,1,0, V,0.0,0.0,No
7965699375642894816,2019-04-10,TERRITORY 1 - NORTH AND CENTRAL LUZON,1994-05-19,M,M,27,1,2,0, V,0.0,0.0,No
15112938160703968555,2019-04-10,TERRITORY 4 - SOUTH LUZON,1993-04-23,F,S,26,1,0,0, V,0.0,0.0,No
18338712240234877035,2019-04-10,TERRITORY 3 - VISAYAS,1992-05-07,M,S,28,1,1,0, V,0.0,0.0,No
12346225739892177538,2019-04-10,TERRITORY 3 - VISAYAS,1978-09-18,M,S,43,1,2,0, V,0.0,0.0,No
1734266411031495868,2019-04-12,TERRITORY 6 - MINDANAO,1963-05-28,F,M,57,1,1,0, V,0.0,0.0,No
4046979769315136693,2019-04-15,TERRITORY 1 - NORTH AND CENTRAL LUZON,1979-06-08,M,M,43,0,3,1, V,1.5,4.0,Yes
10788972809752954215,2019-04-15,TERRITORY 2 - METRO MANILA,1989-03-24,F,S,31,1,1,0, V,0.0,0.0,No
4785644075288957400,2019-04-17,TERRITORY 2 - METRO MANILA,1987-10-14,F,M,33,1,1,0, V,0.0,0.0,No
12990813767702909614,2019-04-24,TERRITORY 4 - SOUTH LUZON,1996-05-22,M,S,24,1,1,0, V,0.0,0.0,No
6742496718831377244,2019-04-25,TERRITORY 4 - SOUTH LUZON,1972-09-26,F,M,48,1,1,0, V,0.0,0.0,No
5247194533699826401,2020-06-25,TERRITORY 2 - METRO MANILA,1994-09-23,M,S,28,0,2,1, V,1.0,8.0,Yes
18128965563015058315,2020-06-26,TERRITORY 3 - VISAYAS,1964-12-09,F,M,58,0,2,1, V,0.0,0.0,No
14284703226040484881,2020-06-30,TERRITORY 2 - METRO MANILA,1994-01-25,M,S,28,1,1,0, V,0.0,0.0,No
17060668177251692370,2020-07-06,TERRITORY 2 - METRO MANILA,1996-09-22,F,S,26,0,2,1, V,1.0,8.0,Yes
14664088306629853750,2020-07-07,TERRITORY 3 - VISAYAS,1982-02-18,M,M,40,0,2,0, V,0.0,0.0,No
14022738338354646432,2020-07-08,TERRITORY 1 - NORTH AND CENTRAL LUZON,1993-02-16,F,S,29,0,2,1, V,1.0,4.0,Yes
1753833671641834879,2020-07-09,TERRITORY 2 - METRO MANILA,1995-03-23,F,S,27,1,1,0, V,0.0,0.0,No
8289815151781188590,2020-07-10,TERRITORY 1 - NORTH AND CENTRAL LUZON,1992-08-13,F,S,30,0,2,1, V,0.0,0.0,No
13872275738838720410,2020-07-15,TERRITORY 3 - VISAYAS,1991-10-22,F,S,30,1,1,0, V,0.0,0.0,No
9231517064192426452,2020-07-17,TERRITORY 2 - METRO MANILA,1998-06-19,M,S,23,1,1,0, V,0.0,0.0,No
5366075668650007542,2020-07-20,TERRITORY 1 - NORTH AND CENTRAL LUZON,1976-11-03,M,M,45,1,1,0, V,0.0,0.0,No
17456162694469448512,2020-08-14,TERRITORY 3 - VISAYAS,1987-07-20,M,S,35,0,2,0, V,1.0,4.0,Yes
14973677235740810468,2020-08-18,TERRITORY 2 - METRO MANILA,1985-06-28,F,S,37,0,2,1, V,1.0,7.0,Yes
15395496811741863321,2020-08-28,TERRITORY 4 - SOUTH LUZON,1997-08-11,F,S,25,0,2,1, V,1.0,8.0,Yes
5292073583792394172,2020-08-28,TERRITORY 6 - MINDANAO,1990-08-25,F,M,31,1,1,1, V,0.0,0.0,No
2553901282109096664,2020-09-03,TERRITORY 1 - NORTH AND CENTRAL LUZON,1968-09-15,F,M,54,0,2,1,L V,1.0,6.0,Yes
11577257318615700736,2020-09-18,TERRITORY 6 - MINDANAO,1988-05-20,F,M,34,0,2,0, V,0.0,0.0,No
8245682750751055634,2020-09-22,TERRITORY 2 - METRO MANILA,1989-10-18,F,S,32,1,1,0, V,0.0,0.0,No
3870699614450338315,2020-09-22,TERRITORY 3 - VISAYAS,1975-11-27,F,M,47,0,2,1, V,1.0,1.0,Yes
15755387030320453396,2020-09-23,TERRITORY 3 - VISAYAS,1981-08-12,F,S,41,0,2,0, V,1.0,4.0,Yes
8504274982989199425,2020-09-25,TERRITORY 2 - METRO MANILA,1993-04-12,F,S,29,0,2,0, V,1.0,4.0,Yes
7891128809300172726,2020-09-30,TERRITORY 4 - SOUTH LUZON,1981-05-20,F,M,40,1,1,0, V,0.0,0.0,No
254859161276893656,2020-09-30,TERRITORY 4 - SOUTH LUZON,1950-04-25,F,S,72,1,1,0, V,0.0,0.0,No
16570591201053839159,2020-10-14,TERRITORY 2 - METRO MANILA,1979-09-23,F,M,43,0,2,0, V,1.0,7.0,Yes
7733312074944525831,2020-10-20,TERRITORY 3 - VISAYAS,1981-10-08,M,M,41,0,2,1,L V,1.0,2.0,Yes
10502710052847013467,2020-10-23,TERRITORY 6 - MINDANAO,1989-09-01,F,S,33,0,2,1,L V,1.0,3.0,Yes
7656316006726419059,2020-10-27,TERRITORY 3 - VISAYAS,1991-10-12,M,S,31,0,2,0, V,0.0,0.0,No
9211781645688948737,2021-01-19,TERRITORY 2 - METRO MANILA,1990-05-07,F,M,31,1,1,0,L ,0.0,0.0,No
5544203130287701196,2021-01-27,TERRITORY 2 - METRO MANILA,1984-08-19,F,M,38,0,2,0,L V,0.0,0.0,No
14463027154521184359,2021-03-08,TERRITORY 2 - METRO MANILA,1970-04-16,M,M,52,0,1,1, V,1.0,8.0,Yes
137818852193299112,2021-03-10,TERRITORY 6 - MINDANAO,1974-07-14,F,M,48,0,1,1, V,0.0,0.0,No
5261589053010147626,2021-04-06,TERRITORY 3 - VISAYAS,1970-02-24,F,M,52,0,1,1,L V,0.0,0.0,No
192415580210205356,2021-04-13,TERRITORY 3 - VISAYAS,1998-12-11,F,S,24,0,1,1, V,0.0,0.0,No
9041158834828991147,2021-04-16,TERRITORY 3 - VISAYAS,1997-08-27,F,S,25,0,1,0, V,0.0,0.0,No
3207106506008389448,2021-04-19,TERRITORY 4 - SOUTH LUZON,1974-05-14,F,M,48,0,1,1, V,0.0,0.0,No
11043876532359615098,2021-04-30,TERRITORY 2 - METRO MANILA,1995-08-01,M,S,27,0,1,1, V,0.0,0.0,No
11595325693020607355,2021-05-06,TERRITORY 3 - VISAYAS,1963-05-01,F,M,59,0,1,0,L V,0.0,0.0,No
7451061456115247933,2020-09-11,TERRITORY 1 - NORTH AND CENTRAL LUZON,1984-05-02,F,M,38,0,2,1, V,1.0,6.0,Yes
6236324437516177415,2020-09-16,TERRITORY 3 - VISAYAS,1981-02-08,F,M,42,0,2,0, V,1.0,5.0,Yes
13391201279695959903,2020-09-21,TERRITORY 2 - METRO MANILA,1964-03-26,F,P,58,0,2,1,L V,1.0,8.0,Yes
12961953446561726577,2020-09-24,TERRITORY 1 - NORTH AND CENTRAL LUZON,1992-04-10,M,S,30,0,2,1, V,1.0,7.0,Yes
17435023982265316055,2020-09-25,TERRITORY 2 - METRO MANILA,1996-01-05,M,S,27,0,2,0,L V,1.0,3.0,Yes
13123653794230112957,2020-09-28,TERRITORY 1 - NORTH AND CENTRAL LUZON,1998-11-18,F,S,23,1,1,0, V,0.0,0.0,No
5328299593837882016,2020-09-28,TERRITORY 2 - METRO MANILA,1956-05-12,F,M,66,0,2,1,L V,0.0,0.0,No
11321833713005096838,2020-09-30,TERRITORY 1 - NORTH AND CENTRAL LUZON,1973-10-21,F,M,47,1,1,0, V,0.0,0.0,No
5786455451828604056,2020-09-30,TERRITORY 4 - SOUTH LUZON,1989-10-22,M,S,31,1,0,0, V,0.0,0.0,No
18065153213057516718,2020-10-05,TERRITORY 6 - MINDANAO,1988-03-31,M,S,34,0,2,1,L V,1.0,4.0,Yes
26891737176257825,2020-10-08,TERRITORY 1 - NORTH AND CENTRAL LUZON,1993-09-16,M,S,29,0,2,0, V,0.0,0.0,No
12357882366987118006,2020-10-08,TERRITORY 2 - METRO MANILA,1970-03-17,F,S,51,1,1,0, V,0.0,0.0,No
15253002955156976498,2020-10-15,TERRITORY 3 - VISAYAS,1987-01-20,F,M,36,0,2,0, V,0.0,0.0,No
1640479502849080992,2020-10-30,TERRITORY 6 - MINDANAO,1984-07-30,F,S,37,1,1,0, V,0.0,0.0,No
14687441105175552629,2020-10-30,TERRITORY 2 - METRO MANILA,1978-12-08,M,M,43,1,1,0, V,0.0,0.0,No
17224269562855417992,2020-11-09,TERRITORY 4 - SOUTH LUZON,1993-04-06,F,S,28,1,1,0, V,0.0,0.0,No
4337812465267874064,2020-11-09,TERRITORY 4 - SOUTH LUZON,1968-07-27,F,M,52,1,0,0, V,0.0,0.0,No
10651423053641620978,2020-11-24,TERRITORY 3 - VISAYAS,1972-05-13,F,M,50,0,2,1, V,1.0,1.0,Yes
12695401994569829888,2021-01-28,TERRITORY 2 - METRO MANILA,1965-10-10,F,M,57,0,2,0,L V,0.0,0.0,No
7328265584807879869,2021-02-23,TERRITORY 2 - METRO MANILA,1991-01-20,F,S,30,1,0,0, V,0.0,0.0,No
7876339320321103236,2021-02-26,TERRITORY 2 - METRO MANILA,1976-11-19,F,M,46,0,1,1,L V,0.0,0.0,No
17535912036114604830,2021-02-26,TERRITORY 2 - METRO MANILA,1991-09-01,F,S,31,0,1,0, V,1.0,8.0,Yes
13155189727703044003,2021-03-19,TERRITORY 2 - METRO MANILA,1994-07-12,F,S,28,0,1,1,L V,0.0,0.0,No
1342192637859718830,2021-03-19,TERRITORY 2 - METRO MANILA,1964-09-05,F,S,57,1,0,0, V,0.0,0.0,No
2129948384582983810,2021-03-25,TERRITORY 2 - METRO MANILA,1980-09-14,F,M,42,0,1,1, V,0.0,0.0,No
16377712231517792029,2021-03-26,TERRITORY 1 - NORTH AND CENTRAL LUZON,1972-01-08,F,M,51,0,1,1, V,1.0,1.0,Yes
3715145301841010926,2021-04-14,TERRITORY 2 - METRO MANILA,1972-01-16,F,M,51,0,1,1, V,1.0,8.0,Yes
