customer_id,age,sex,region,major_region,married,no_of_children,has_children,in_luzon,is_married,ave_days_booking_departure,ave_guests,ave_spend_per_booking,total_flights,min_guests,max_guests,ave_spend_per_booking_per_guest,Generation
3355,26,F,Region 9 - Zamboanga,Mindanao,True,1,1,0,1,54.0,2.0,20786.4266370541,1,2,2,10393.21331852705,Generation Z
3356,29,F,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,57.0,1.0,16810.7924348113,1,1,1,16810.7924348113,Millennial
3357,27,M,Region 5 - Bicol,Luzon,True,0,0,1,1,26.666666666666668,2.3333333333333335,6790.72975423691,3,1,4,2910.312751815818,Millennial
3358,29,F,Region 4 - CALABARZON,Luzon,True,0,0,1,1,14.0,5.0,27953.6248816407,1,5,5,5590.72497632814,Millennial
3359,32,Other,NCR,Luzon,True,0,0,1,1,38.5,4.5,31293.058957849225,2,3,6,6954.013101744273,Millennial
3360,32,F,Region 7 - C. Visayas,Visayas,True,0,0,0,1,11.0,1.6666666666666667,5482.812037628343,3,1,2,3289.6872225770057,Millennial
3361,24,F,Region 11 - Davao,Mindanao,False,0,0,0,0,40.0,1.0,5385.25601801409,2,1,1,5385.25601801409,Generation Z
3362,23,F,Region 1 - Ilocos,Luzon,False,0,0,1,0,15.0,5.0,17310.9892011637,1,5,5,3462.1978402327395,Generation Z
3363,22,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,60.0,2.0,17298.913794467,2,1,3,8649.4568972335,Generation Z
3364,25,F,CAR,Luzon,False,0,0,1,0,61.0,5.0,36700.0876250142,1,5,5,7340.017525002841,Generation Z
3365,42,M,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,11.666666666666666,1.0,2356.36365183949,3,1,1,2356.36365183949,Millennial
3366,35,F,Region 11 - Davao,Mindanao,False,0,0,0,0,33.0,2.0,6882.6925028911955,2,1,3,3441.3462514455978,Millennial
3367,27,F,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,71.0,1.0,3196.36310106862,1,1,1,3196.36310106862,Millennial
3368,28,F,Region 4 - CALABARZON,Luzon,True,0,0,1,1,14.0,2.0,1000.0,1,2,2,500.0,Millennial
3369,19,M,Region 2 - Cagayan,Luzon,True,0,0,1,1,53.0,3.3333333333333335,45288.239318578766,3,2,5,13586.471795573629,Generation Z
3370,28,Other,Region 3 - Central Luzon,Luzon,False,0,0,1,0,20.0,1.0,3893.5818394482203,2,1,1,3893.5818394482203,Millennial
3371,27,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,60.0,4.0,26420.0063320234,1,4,4,6605.00158300585,Millennial
3372,33,Other,Region 6 - W. Visayas,Visayas,True,1,1,0,1,67.0,2.0,22400.099697124668,3,1,3,11200.049848562334,Millennial
3373,31,F,Region 11 - Davao,Mindanao,False,0,0,0,0,45.25,1.0,9491.789163650417,4,1,1,9491.789163650417,Millennial
3374,29,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,33.5,1.0,1875.77006290078,2,1,1,1875.77006290078,Millennial
3375,55,F,Region 8 - E. Visayas,Visayas,False,0,0,0,0,46.0,1.0,17742.2774742393,1,1,1,17742.2774742393,Generation X
3376,19,M,Region 2 - Cagayan,Luzon,True,0,0,1,1,36.0,1.5,7711.6552795484,2,1,2,5141.103519698933,Generation Z
3377,26,Other,Region 3 - Central Luzon,Luzon,True,1,1,1,1,16.0,2.0,5778.5108576289,1,2,2,2889.25542881445,Generation Z
3378,37,F,Region 11 - Davao,Mindanao,False,0,0,0,0,20.0,1.0,1655.50428991896,1,1,1,1655.50428991896,Millennial
3379,20,M,Region 13 - Caraga,Mindanao,True,0,0,0,1,66.0,5.0,69764.969747413,1,5,5,13952.9939494826,Generation Z
3380,38,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,64.0,1.6666666666666667,15115.178493338024,3,1,3,9069.107096002814,Millennial
3381,42,F,Region 5 - Bicol,Luzon,False,0,0,1,0,41.0,1.0,3287.07637793258,2,1,1,3287.07637793258,Millennial
3382,33,M,Region 5 - Bicol,Luzon,True,1,1,1,1,31.0,1.0,7280.2751790783805,2,1,1,7280.2751790783805,Millennial
3383,32,F,Region 7 - C. Visayas,Visayas,True,1,1,0,1,48.0,3.0,21250.047962850793,5,1,4,7083.349320950264,Millennial
3384,29,F,Region 6 - W. Visayas,Visayas,True,0,0,0,1,31.666666666666668,2.3333333333333335,11493.275757023424,3,1,4,4925.6896101528955,Millennial
3385,26,F,Region 2 - Cagayan,Luzon,True,1,1,1,1,43.5,3.0,34294.55337619985,2,3,3,11431.517792066617,Generation Z
3386,35,F,Region 13 - Caraga,Mindanao,False,0,0,0,0,31.0,1.6666666666666667,5819.305111703303,3,1,3,3491.5830670219816,Millennial
3387,37,F,Region 11 - Davao,Mindanao,False,0,0,0,0,15.5,3.0,12503.09564194121,2,1,5,4167.6985473137365,Millennial
3388,29,M,NCR,Luzon,False,0,0,1,0,70.0,3.0,22208.3387445612,1,3,3,7402.7795815204,Millennial
3389,39,Other,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,40.5,1.0,6635.622922354414,2,1,1,6635.622922354414,Millennial
3390,35,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,50.0,1.0,8377.79389661916,1,1,1,8377.79389661916,Millennial
3391,32,F,Region 12 - SOCCKSARGEN,Mindanao,True,1,1,0,1,32.0,2.0,9521.3172121411,2,2,2,4760.65860607055,Millennial
3392,24,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,15.0,1.0,5140.63810872195,1,1,1,5140.63810872195,Generation Z
3393,48,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,42.0,3.5,31545.2147896962,2,1,6,9012.918511341772,Generation X
3394,15,F,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,47.0,2.6666666666666665,23028.745555363097,3,1,4,8635.779583261163,Generation Z
3395,21,M,Region 1 - Ilocos,Luzon,True,2,1,1,1,28.5,3.5,31459.052536567444,2,3,4,8988.300724733555,Generation Z
3396,25,F,Region 13 - Caraga,Mindanao,False,0,0,0,0,45.0,4.0,31396.640587854705,2,4,4,7849.160146963676,Generation Z
3397,29,F,Region 10 - N. Mindanao,Mindanao,True,0,0,0,1,15.0,1.5,2379.042659484735,2,1,2,1586.02843965649,Millennial
3398,41,F,Region 5 - Bicol,Luzon,False,0,0,1,0,8.0,3.0,10663.8540333642,1,3,3,3554.6180111214,Millennial
3399,26,F,Region 5 - Bicol,Luzon,False,0,0,1,0,15.0,2.0,4294.187674931426,3,1,4,2147.093837465713,Generation Z
3400,22,F,Region 3 - Central Luzon,Luzon,True,3,1,1,1,14.0,3.0,6217.43423631554,1,3,3,2072.478078771847,Generation Z
3401,25,M,Region 13 - Caraga,Mindanao,True,0,0,0,1,35.0,2.0,11829.646969994596,2,1,3,5914.823484997298,Generation Z
3402,47,M,Region 7 - C. Visayas,Visayas,False,0,0,0,0,46.666666666666664,1.6666666666666667,16080.919373278062,3,1,3,9648.551623966838,Generation X
3403,30,M,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,15.0,1.0,6124.07762684044,1,1,1,6124.07762684044,Millennial
3404,28,Other,Region 8 - E. Visayas,Visayas,False,0,0,0,0,37.5,1.75,19016.397397098543,4,1,4,10866.512798342024,Millennial
3405,32,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,64.0,1.0,7301.86585193057,1,1,1,7301.86585193057,Millennial
3406,33,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,18.0,1.0,1216.516359081865,2,1,1,1216.516359081865,Millennial
3407,37,M,NCR,Luzon,False,0,0,1,0,34.5,2.0,13984.69244614654,2,1,3,6992.34622307327,Millennial
3408,32,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,38.0,2.0,8909.33462435782,2,1,3,4454.66731217891,Millennial
3409,46,F,Region 7 - C. Visayas,Visayas,False,0,0,0,0,14.0,1.0,3855.07817089317,1,1,1,3855.07817089317,Generation X
3410,38,M,NCR,Luzon,False,0,0,1,0,12.25,2.5,8098.590537488442,4,1,5,3239.4362149953768,Millennial
3411,52,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,12.0,4.0,8134.19491141337,1,4,4,2033.5487278533426,Generation X
3412,27,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,55.5,2.0,18748.517371889244,2,1,3,9374.258685944622,Millennial
3413,47,F,Region 2 - Cagayan,Luzon,True,0,0,1,1,16.5,2.0,6236.392188265385,2,2,2,3118.1960941326925,Generation X
3414,15,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,34.0,3.0,17454.287822826776,2,3,3,5818.0959409422585,Generation Z
3415,19,M,Region 11 - Davao,Mindanao,True,1,1,0,1,52.0,4.0,32541.7647388896,1,4,4,8135.4411847224,Generation Z
3416,38,M,CAR,Luzon,False,0,0,1,0,43.0,2.0,14144.55266705949,2,1,3,7072.276333529745,Millennial
3417,19,F,Region 4 - CALABARZON,Luzon,True,1,1,1,1,63.666666666666664,1.3333333333333333,9402.928016324075,3,1,2,7052.196012243056,Generation Z
3418,32,M,Region 11 - Davao,Mindanao,True,2,1,0,1,17.5,2.5,5063.444816507845,2,2,3,2025.377926603138,Millennial
3419,27,F,Region 8 - E. Visayas,Visayas,False,0,0,0,0,16.5,2.0,2901.101585070685,2,1,3,1450.5507925353425,Millennial
3420,29,M,NCR,Luzon,False,0,0,1,0,13.0,1.0,1000.0,1,1,1,1000.0,Millennial
3421,28,M,Region 4 - CALABARZON,Luzon,True,1,1,1,1,11.0,2.0,2657.29367522982,1,2,2,1328.64683761491,Millennial
3422,23,F,NCR,Luzon,False,0,0,1,0,34.5,1.0,2668.817371317925,2,1,1,2668.817371317925,Generation Z
3423,25,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,73.0,3.0,61414.0517782853,1,3,3,20471.350592761766,Generation Z
3424,26,F,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,57.0,3.0,11172.77234628855,2,3,3,3724.25744876285,Generation Z
3425,15,M,Region 8 - E. Visayas,Visayas,False,0,0,0,0,38.0,1.0,5634.479956070765,2,1,1,5634.479956070765,Generation Z
3426,35,F,NCR,Luzon,False,0,0,1,0,19.0,3.0,18861.5677024163,1,3,3,6287.1892341387675,Millennial
3427,29,F,NCR,Luzon,False,3,1,1,0,64.0,1.0,5692.76742216207,1,1,1,5692.76742216207,Millennial
3428,25,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,28.0,1.6666666666666667,10134.538574919052,6,1,3,6080.723144951431,Generation Z
3429,28,F,Region 1 - Ilocos,Luzon,True,4,1,1,1,31.5,5.5,32465.26973013314,2,5,6,5902.776314569662,Millennial
3430,16,F,Region 1 - Ilocos,Luzon,True,0,0,1,1,9.0,4.0,9344.05515332838,1,4,4,2336.013788332095,Generation Z
3431,40,Other,Region 8 - E. Visayas,Visayas,False,0,0,0,0,64.5,2.0,24796.06165397695,2,1,3,12398.030826988475,Millennial
3432,36,F,Region 6 - W. Visayas,Visayas,True,1,1,0,1,61.0,1.0,8093.1703032397,1,1,1,8093.1703032397,Millennial
3433,27,F,CAR,Luzon,True,1,1,1,1,33.0,5.666666666666667,25794.98333093226,3,5,7,4552.055881929222,Millennial
3434,18,M,BARMM,Mindanao,False,0,0,0,0,72.5,1.0,9401.44780995575,2,1,1,9401.44780995575,Generation Z
3435,29,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,17.75,2.0,2632.2239097385873,4,1,3,1316.1119548692936,Millennial
3436,42,F,NCR,Luzon,True,2,1,1,1,15.5,2.5,6036.69829045925,2,1,4,2414.6793161837,Millennial
3437,26,F,Region 5 - Bicol,Luzon,True,0,0,1,1,57.0,3.0,35808.4669719495,2,3,3,11936.1556573165,Generation Z
3438,29,F,NCR,Luzon,False,0,0,1,0,14.5,3.0,5801.99944324662,2,3,3,1933.99981441554,Millennial
3439,30,M,Region 6 - W. Visayas,Visayas,True,0,0,0,1,55.0,2.0,6731.8763903723,1,2,2,3365.93819518615,Millennial
3440,37,M,Region 12 - SOCCKSARGEN,Mindanao,True,8,1,0,1,70.0,3.0,24771.2754766528,1,3,3,8257.091825550933,Millennial
3441,16,F,MIMAROPA,Luzon,True,0,0,1,1,47.0,5.0,34037.5510964546,1,5,5,6807.51021929092,Generation Z
3442,34,F,Region 6 - W. Visayas,Visayas,True,0,0,0,1,62.0,2.0,16786.8086738385,1,2,2,8393.40433691925,Millennial
3443,43,F,Region 5 - Bicol,Luzon,False,0,0,1,0,28.4,1.8,9924.290458905472,5,1,3,5513.494699391929,Generation X
3444,16,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,37.0,1.0,6746.850309608555,2,1,1,6746.850309608555,Generation Z
3445,27,M,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,40.5,2.0,6293.565367003115,2,1,3,3146.7826835015576,Millennial
3446,29,M,BARMM,Mindanao,True,0,0,0,1,20.0,1.5,6565.64401507036,2,1,2,4377.0960100469065,Millennial
3447,28,M,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,60.0,3.0,39733.069858667,1,3,3,13244.356619555665,Millennial
3448,35,F,Region 7 - C. Visayas,Visayas,True,0,0,0,1,16.0,2.5,3508.5053230112503,2,1,4,1403.4021292045002,Millennial
3449,38,F,Region 13 - Caraga,Mindanao,False,0,0,0,0,42.75,1.5,17859.37599953999,4,1,3,11906.250666359992,Millennial
3450,33,M,Region 7 - C. Visayas,Visayas,True,0,0,0,1,15.0,2.0,1800.35726368116,1,2,2,900.17863184058,Millennial
3451,36,M,Region 4 - CALABARZON,Luzon,True,0,0,1,1,62.0,4.0,27106.521087106,1,4,4,6776.6302717765,Millennial
3452,25,M,Region 11 - Davao,Mindanao,False,0,0,0,0,76.0,1.0,7624.37993442106,1,1,1,7624.37993442106,Generation Z
3453,33,M,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,13.5,1.0,2065.84141956412,2,1,1,2065.84141956412,Millennial
3454,41,M,Region 3 - Central Luzon,Luzon,True,0,0,1,1,69.0,3.0,31014.4995992893,1,3,3,10338.166533096433,Millennial
3455,24,F,CAR,Luzon,False,0,0,1,0,11.0,1.0,2188.16276011041,1,1,1,2188.16276011041,Generation Z
3456,29,F,NCR,Luzon,False,0,0,1,0,55.5,1.0,9142.166665971485,2,1,1,9142.166665971485,Millennial
3457,19,F,Region 4 - CALABARZON,Luzon,True,0,0,1,1,20.0,6.0,9274.76949493478,1,6,6,1545.7949158224635,Generation Z
3458,34,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,38.5,2.5,30729.159002489665,4,1,7,12291.663600995866,Millennial
3459,33,M,Region 4 - CALABARZON,Luzon,True,2,1,1,1,79.0,2.0,10761.2387605856,1,2,2,5380.6193802928,Millennial
3460,15,F,Region 13 - Caraga,Mindanao,False,0,0,0,0,64.0,3.0,29483.2447168768,1,3,3,9827.748238958933,Generation Z
3461,24,F,Region 6 - W. Visayas,Visayas,True,1,1,0,1,51.0,2.0,54079.3319383074,1,2,2,27039.6659691537,Generation Z
3462,31,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,64.0,1.0,27519.1547726595,1,1,1,27519.1547726595,Millennial
3463,35,F,Region 11 - Davao,Mindanao,True,0,0,0,1,27.5,3.5,10712.636845904377,4,3,4,3060.7533845441076,Millennial
3464,43,M,MIMAROPA,Luzon,False,0,0,1,0,14.0,1.0,1000.0,1,1,1,1000.0,Generation X
3465,24,M,NCR,Luzon,False,0,0,1,0,18.0,2.3333333333333335,10117.931127946851,3,1,5,4336.256197691508,Generation Z
3466,41,F,Region 3 - Central Luzon,Luzon,True,0,0,1,1,17.5,4.0,3831.45841103493,2,2,6,957.8646027587325,Millennial
3467,23,F,MIMAROPA,Luzon,False,0,0,1,0,59.0,1.0,6755.73820016975,2,1,1,6755.73820016975,Generation Z
3468,30,M,Region 1 - Ilocos,Luzon,False,0,0,1,0,37.5,1.0,5503.96534906305,2,1,1,5503.96534906305,Millennial
3469,26,F,Region 8 - E. Visayas,Visayas,True,0,0,0,1,14.5,2.0,3707.9287647034853,2,2,2,1853.9643823517426,Generation Z
3470,29,M,NCR,Luzon,False,0,0,1,0,60.0,1.0,10723.1174518314,1,1,1,10723.1174518314,Millennial
3471,22,M,Region 6 - W. Visayas,Visayas,True,0,0,0,1,41.25,2.0,16595.884334292114,4,1,3,8297.942167146057,Generation Z
3472,23,M,Region 12 - SOCCKSARGEN,Mindanao,True,1,1,0,1,29.666666666666668,2.3333333333333335,4973.460518025833,3,1,4,2131.4830791539284,Generation Z
3473,49,M,Region 5 - Bicol,Luzon,False,0,0,1,0,14.5,1.0,2154.922697563985,2,1,1,2154.922697563985,Generation X
3474,28,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,31.4,2.6,14538.196457000773,5,1,5,5591.614021923374,Millennial
3475,26,F,Region 6 - W. Visayas,Visayas,True,0,0,0,1,26.0,2.3333333333333335,8686.154872115474,3,2,3,3722.637802335203,Generation Z
3476,15,F,Region 4 - CALABARZON,Luzon,True,1,1,1,1,71.0,3.0,18640.7873845479,1,3,3,6213.595794849301,Generation Z
3477,18,M,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,54.0,1.0,6856.96272776689,1,1,1,6856.96272776689,Generation Z
3478,15,M,Region 1 - Ilocos,Luzon,False,0,0,1,0,63.666666666666664,1.6666666666666667,14609.000458091585,3,1,3,8765.40027485495,Generation Z
3479,45,M,Region 8 - E. Visayas,Visayas,True,3,1,0,1,10.0,5.0,6152.8519337821,1,5,5,1230.57038675642,Generation X
3480,39,M,Region 6 - W. Visayas,Visayas,False,0,0,0,0,28.5,1.0,8499.748364791432,4,1,1,8499.748364791432,Millennial
3481,24,F,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,33.25,2.25,7155.708889066763,4,1,4,3180.31506180745,Generation Z
3482,30,F,CAR,Luzon,True,0,0,1,1,60.0,2.0,15125.040655186,1,2,2,7562.520327593,Millennial
3483,47,M,Region 2 - Cagayan,Luzon,True,1,1,1,1,9.0,2.0,6266.40548820518,1,2,2,3133.20274410259,Generation X
3484,32,M,NCR,Luzon,True,0,0,1,1,13.0,2.0,3605.3594089872,1,2,2,1802.6797044936,Millennial
3485,31,M,Region 2 - Cagayan,Luzon,False,0,0,1,0,38.0,2.0,7836.60865537731,2,1,3,3918.304327688655,Millennial
3486,29,M,Region 12 - SOCCKSARGEN,Mindanao,True,0,0,0,1,17.0,2.0,3195.38503809605,1,2,2,1597.692519048025,Millennial
3487,39,M,Region 3 - Central Luzon,Luzon,False,1,1,1,0,61.666666666666664,1.0,10013.316601484517,3,1,1,10013.316601484517,Millennial
3488,39,F,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,39.0,2.0,29617.495120748194,4,1,5,14808.747560374097,Millennial
3489,29,F,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,14.5,2.0,2063.9750087628254,2,1,3,1031.9875043814127,Millennial
3490,26,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,31.6,2.4,27010.078611360143,5,1,5,11254.19942140006,Generation Z
3491,32,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,53.0,2.3333333333333335,15161.839514587067,3,1,3,6497.931220537314,Millennial
3492,35,F,Region 8 - E. Visayas,Visayas,True,0,0,0,1,17.5,2.5,4555.589125755145,2,2,3,1822.2356503020578,Millennial
3493,51,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,40.0,1.0,6654.22313418267,2,1,1,6654.22313418267,Generation X
3494,32,M,Region 6 - W. Visayas,Visayas,False,0,0,0,0,14.0,1.0,4418.51860741856,2,1,1,4418.51860741856,Millennial
3495,15,F,Region 9 - Zamboanga,Mindanao,True,0,0,0,1,53.0,1.0,6166.74680390818,1,1,1,6166.74680390818,Generation Z
3496,34,F,MIMAROPA,Luzon,False,0,0,1,0,9.0,1.0,1000.0,1,1,1,1000.0,Millennial
3497,24,M,Region 6 - W. Visayas,Visayas,False,0,0,0,0,9.0,1.0,2879.14669628738,1,1,1,2879.14669628738,Generation Z
3498,22,F,Region 2 - Cagayan,Luzon,False,0,0,1,0,13.0,3.0,2312.39790023671,1,3,3,770.7993000789033,Generation Z
3499,33,M,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,17.0,5.0,2452.49404983644,1,5,5,490.49880996728797,Millennial
3500,21,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,36.5,3.5,32903.7089977582,2,3,4,9401.0597136452,Generation Z
3501,28,M,NCR,Luzon,True,0,0,1,1,35.0,4.0,13631.426279748412,2,4,4,3407.856569937103,Millennial
3502,25,M,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,15.0,1.6666666666666667,2544.003205788337,3,1,3,1526.401923473002,Generation Z
3503,24,M,Region 7 - C. Visayas,Visayas,True,0,0,0,1,37.333333333333336,4.0,25835.002863126898,3,1,7,6458.7507157817245,Generation Z
3504,47,M,NCR,Luzon,True,0,0,1,1,16.0,3.0,11543.9677390827,1,3,3,3847.9892463609,Generation X
3505,43,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,56.0,3.0,12798.6702436501,1,3,3,4266.223414550033,Generation X
3506,31,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,16.0,3.0,2134.58199375063,1,3,3,711.52733125021,Millennial
3507,15,M,Region 6 - W. Visayas,Visayas,True,0,0,0,1,16.0,4.0,6259.36175938412,1,4,4,1564.84043984603,Generation Z
3508,31,F,Region 5 - Bicol,Luzon,True,0,0,1,1,28.5,4.5,55316.49489322185,2,3,6,12292.554420715966,Millennial
3509,35,M,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,39.0,1.0,6131.320579600645,2,1,1,6131.320579600645,Millennial
3510,25,F,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,71.0,1.0,13069.8880011333,1,1,1,13069.8880011333,Generation Z
3511,32,F,Region 3 - Central Luzon,Luzon,True,0,0,1,1,14.0,1.0,2949.15751373194,2,1,1,2949.15751373194,Millennial
3512,21,F,NCR,Luzon,False,0,0,1,0,12.0,2.0,3642.012084180193,3,1,4,1821.0060420900966,Generation Z
3513,19,F,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,12.0,1.0,2731.08512105562,1,1,1,2731.08512105562,Generation Z
3514,32,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,30.0,3.0,10810.594610026925,2,1,5,3603.5315366756417,Millennial
3515,43,M,Region 5 - Bicol,Luzon,False,0,0,1,0,37.0,2.0,23986.600577045774,2,1,3,11993.300288522887,Generation X
3516,28,M,Region 4 - CALABARZON,Luzon,True,0,0,1,1,25.25,3.25,9007.087364605844,4,1,6,2771.4114968017984,Millennial
3517,31,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,57.0,1.0,3549.52305345411,1,1,1,3549.52305345411,Millennial
3518,19,F,Region 2 - Cagayan,Luzon,False,0,0,1,0,56.5,3.0,10808.142694412545,2,3,3,3602.7142314708485,Generation Z
3519,46,M,Region 6 - W. Visayas,Visayas,True,1,1,0,1,40.5,4.0,23336.786095486634,2,3,5,5834.196523871658,Generation X
3520,25,Other,Region 5 - Bicol,Luzon,False,0,0,1,0,11.333333333333334,1.6666666666666667,4415.379404245087,3,1,3,2649.2276425470523,Generation Z
3521,43,F,Region 10 - N. Mindanao,Mindanao,True,0,0,0,1,53.0,1.0,11716.5621529208,1,1,1,11716.5621529208,Generation X
3522,34,F,Region 4 - CALABARZON,Luzon,True,0,0,1,1,54.0,2.0,26412.2956760568,1,2,2,13206.1478380284,Millennial
3523,23,F,Region 3 - Central Luzon,Luzon,True,0,0,1,1,13.5,2.0,6990.114802735619,2,2,2,3495.0574013678097,Generation Z
3524,30,M,Region 3 - Central Luzon,Luzon,False,4,1,1,0,51.0,1.0,13542.3043965504,1,1,1,13542.3043965504,Millennial
3525,48,F,Region 7 - C. Visayas,Visayas,True,1,1,0,1,29.5,1.75,9560.176161808362,4,1,3,5462.957806747635,Generation X
3526,40,F,Region 5 - Bicol,Luzon,False,0,0,1,0,34.5,1.0,3781.76481782498,2,1,1,3781.76481782498,Millennial
3527,28,F,MIMAROPA,Luzon,False,0,0,1,0,64.0,3.0,29186.3985146792,1,3,3,9728.799504893066,Millennial
3528,31,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,21.0,5.0,20852.3308162541,1,5,5,4170.46616325082,Millennial
3529,23,M,Region 7 - C. Visayas,Visayas,True,2,1,0,1,16.0,5.0,7700.04477729958,1,5,5,1540.008955459916,Generation Z
3530,17,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,37.0,2.0,17163.66003750117,4,1,3,8581.830018750585,Generation Z
3531,24,M,Region 5 - Bicol,Luzon,False,0,0,1,0,65.0,4.0,26948.5756692023,1,4,4,6737.143917300575,Generation Z
3532,42,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,12.0,1.0,4794.46641161957,1,1,1,4794.46641161957,Millennial
3533,34,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,55.0,1.0,8095.21996264391,1,1,1,8095.21996264391,Millennial
3534,38,M,NCR,Luzon,False,0,0,1,0,48.0,1.0,17191.0372219523,1,1,1,17191.0372219523,Millennial
3535,26,M,MIMAROPA,Luzon,True,1,1,1,1,58.0,2.0,16273.1260399316,1,2,2,8136.5630199658,Generation Z
3536,24,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,12.0,1.0,2626.12206771167,1,1,1,2626.12206771167,Generation Z
3537,21,F,Region 7 - C. Visayas,Visayas,True,0,0,0,1,31.333333333333332,2.6666666666666665,14800.553572435616,3,2,4,5550.207589663356,Generation Z
3538,23,F,Region 3 - Central Luzon,Luzon,True,1,1,1,1,35.0,2.5,12693.442758245055,2,2,3,5077.377103298022,Generation Z
3539,36,F,Region 1 - Ilocos,Luzon,True,2,1,1,1,15.666666666666666,3.0,3778.7342157763565,3,2,4,1259.5780719254522,Millennial
3540,24,M,Region 4 - CALABARZON,Luzon,True,0,0,1,1,38.5,2.5,13335.4430644477,2,1,4,5334.17722577908,Generation Z
3541,20,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,55.0,1.0,27629.8711225944,1,1,1,27629.8711225944,Generation Z
3542,23,F,Region 3 - Central Luzon,Luzon,True,2,1,1,1,12.0,3.0,13239.8119646493,1,3,3,4413.2706548831,Generation Z
3543,33,F,NCR,Luzon,False,0,0,1,0,47.75,1.75,9335.220290885927,4,1,4,5334.411594791958,Millennial
3544,54,F,Region 9 - Zamboanga,Mindanao,True,0,0,0,1,42.0,2.5,10597.265563132234,2,2,3,4238.906225252894,Generation X
3545,24,F,Region 7 - C. Visayas,Visayas,False,1,1,0,0,16.0,1.0,2396.1442647802,1,1,1,2396.1442647802,Generation Z
3546,24,M,Region 4 - CALABARZON,Luzon,True,0,0,1,1,15.0,3.0,4366.25394204541,1,3,3,1455.4179806818036,Generation Z
3547,27,F,Region 7 - C. Visayas,Visayas,False,0,0,0,0,18.0,1.0,2595.85439558995,3,1,1,2595.85439558995,Millennial
3548,33,M,Region 5 - Bicol,Luzon,False,0,0,1,0,27.333333333333332,1.6666666666666667,6458.162570975693,3,1,3,3874.8975425854155,Millennial
3549,33,M,Region 7 - C. Visayas,Visayas,False,0,0,0,0,40.5,1.0,2449.15584510903,2,1,1,2449.15584510903,Millennial
